URL,Nome,Website,Descrição,Qtde. Colaboradores,Avaliação,Pior Avaliação,Melhor Avaliação,Qtde. Avaliações,Qtde. Resenhas,Indústria,Equilíbrio trabalho/vida pessoal,Reconhecimento e recompensa,Salário,Qualidade de gestão,Oportunidades de carreira,Dificuldade das entrevistas,Taxa de recomendação,Faixa salarial,Nº de horas trabalhadas em média,Taxa de feedback das entrevistas,Investimento de tempo em entrevistas,Modo de Trabalho,Faixa salarial (min),Faixa salarial (max),Média salarial,Nº de minutos trabalhados
https://pt.teamlyzer.com/companies/innowave-technologies,InnoWave,https://www.innowave.tech/,"“Mudar vidas através da inovação” A InnoWave tem um modelo de entrega global em Transformação Digital, Tecnologia e Produtos e os nossos serviços assentam no Disrupt, Accelerate & Optimize. Somos profissionais apaixonados pelas diversas áreas tech e oferecemos soluções e produtos que agregam valor aos negócios dos nossos clientes. Escritórios em Portugal, EUA, UK, Países Baixos, Bélgica e índia.",201-500,3.0,1.0,5.0,126.0,76.0,Tecnologia da Informação,62,49,37,49,54,35,63.0,1410 - 1610,08:19,69,104,Remote first,1410,1610,1510.0,499
https://pt.teamlyzer.com/companies/kpmg-portugal,KPMG Portugal,http://www.kpmg.pt,"Com mais de 1000 profissionais liderados por 43 Sócios, a KPMG é uma das firmas líder de prestação de serviços profissionais. Em Portugal, operamos a nível nacional a partir de dois escritórios (Lisboa e Porto). A nossa Visão é simples – converter o conhecimento em valor para o benefício dos nossos clientes, dos nossos profissionais e do mercado de capitais.",+10000,2.2,1.0,5.0,77.0,42.0,Consultoria & Outsourcing IT,35,42,47,42,53,47,29.0,1446 - 1646,08:45,72,239,Híbrido,1446,1646,1546.0,525
https://pt.teamlyzer.com/companies/intellias,Intellias,https://bit.ly/3xQhZj9,"Intellias is a digital transformation enabler and a trusted technology partner to Fortune 500 enterprises and top-tier organizations. Operating in Ukraine, Poland, Croatia, Bulgaria, Spain, Colombia, Portugal, Germany, the United States, the UAE, and India, over 3200 Intellias experts provide services to businesses in various domains. 


",1001-5000,4.5,1.0,5.0,93.0,39.0,Consultoria & Outsourcing IT,81,78,79,79,79,49,96.0,3233 - 3433,07:56,72,159,Escolha do trabalhador,3233,3433,3333.0,476
https://pt.teamlyzer.com/companies/jumia-porto-tech-center,Jumia Porto Tech Center,http://www.portotechcenter.com,"A Jumia é uma das maiores empresas de tecnologia de África, com produtos em várias áreas de negócio (viagens, e-commerce, saúde, etc.) No Porto, têm um centro de IT com vários pisos e valências desde 2012.",201-500,2.2,1.0,5.0,113.0,64.0,Tecnologia da Informação,57,40,44,35,42,49,40.0,2152 - 2352,08:07,85,147,Híbrido,2152,2352,2252.0,487
https://pt.teamlyzer.com/companies/sword-health,Sword Health,http://www.swordhealth.com,"Criada em 2013, a Sword Health é uma startup portuguesa que desenvolve tecnologias na área reabilitação motora. São um fornecedor mundial de cuidados musico-esqueléticos digitais de grau clínico, com a missão de aliviar a dor a dois mil milhões de pessoas.",501-1000,2.3,1.0,5.0,116.0,49.0,Software House & Internet,50,35,47,32,40,47,40.0,2643 - 2843,08:19,75,210,Híbrido,2643,2843,2743.0,499
https://pt.teamlyzer.com/companies/cloudflare,Cloudflare,https://www.cloudflare.com/,"A Cloudflare como missão tornar a internet mais rápida e segura. Fornece uma rede de distribuição de conteúdo, segurança e serviços de DNS

",1001-5000,3.0,1.0,5.0,104.0,25.0,Software House & Internet,66,66,69,64,76,47,88.0,3672 - 3872,08:16,50,297,Híbrido,3672,3872,3772.0,496
https://pt.teamlyzer.com/companies/banco-de-portugal,Banco de Portugal,http://www.bportugal.pt,O Banco de Portugal é o banco central da República Portuguesa. Tem duas missões essenciais: manter a estabilidade dos preços e promover a estabilidade do sistema financeiro.,1001-5000,2.6,1.0,5.0,66.0,26.0,Banca & Serviços Financeiros,82,51,53,50,37,58,75.0,1787 - 1987,07:20,64,259,Escritório,1787,1987,1887.0,440
https://pt.teamlyzer.com/companies/next-engineering,NEX T Engineering,https://www.nextengineering.pt/,"A NEX T é uma consultora tecnológica, 100% portuguesa, que actua a nível nacional e internacional, com principal foco na área de IT, Marketing Digital, Inteligência Artificial, Data Mining, Data Science e Automação de Processos. 

A nossa abordagem é pragmática e estratégica com o objectivo de conseguirmos alcançar os melhores projectos para os nossos Colaboradores. ",51-200,1.8,1.0,5.0,84.0,49.0,Consultoria & Outsourcing IT,36,30,32,32,27,34,10.0,1300 - 1500,07:54,30,74,Depende do projeto / equipa,1300,1500,1400.0,474
https://pt.teamlyzer.com/companies/alticelabs,Altice Labs,https://www.alticelabs.com,"A Altice Labs está focada em tecnologia, inovação, ti e telecomunicações, sendo que promove o processo de inovação, transformando conhecimento em vantagens competitivas.",501-1000,1.8,1.0,5.0,100.0,65.0,Telecomunicações & Eletrotécnica,55,33,32,33,31,34,35.0,1327 - 1527,08:03,76,108,Híbrido,1327,1527,1427.0,483
https://pt.teamlyzer.com/companies/revolut,Revolut,https://www.revolut.com/,"Revolut é uma startup britânica que ambiciona revolucionar o sistema bancário, tornando-o mais transparente. Permite a criação e carregamento de uma conta, com a qual pode fazer pagamentos de compras online e em países estrangeiros. A maior vantagem apontada é a transparência nos câmbios, e o facto de não cobrar comissões.",5001-10000,3.1,1.0,5.0,114.0,25.0,Banca & Serviços Financeiros,71,57,71,50,71,66,66.0,4357 - 4557,08:20,77,158,Full remote,4357,4557,4457.0,500
https://pt.teamlyzer.com/companies/fyld,Fyld,http://www.fyld.pt/,A Fyld é uma consultora portuguesa especializada em serviços de TI em regime de outsourcing.,51-200,2.5,1.0,5.0,65.0,37.0,Consultoria & Outsourcing IT,58,56,48,58,48,33,75.0,1572 - 1772,08:00,31,53,Depende do projeto / equipa,1572,1772,1672.0,480
https://pt.teamlyzer.com/companies/miniclip-games,Miniclip,http://www.miniclip.com,"A Miniclip é um líder mundial em jogos digitais. A empresa desenvolve, publica e distribui jogos para um público de 200 milhões de jogadores ativos mensais, através de plataformas móveis, sociais e on-line.",201-500,2.5,1.0,5.0,53.0,24.0,"Publicidade, Multimédia & Videojogos",68,48,45,44,44,57,73.0,2243 - 2443,08:00,66,136,Híbrido,2243,2443,2343.0,480
https://pt.teamlyzer.com/companies/pwc,PwC Portugal,http://www.pwc.pt/,"Presente em Portugal há mais de 50 anos, a PwC é uma das líderes mundial na prestação de serviços profissionais de Auditoria, Assessoria Fiscal e Assessoria de Gestão. Contamos com 38 partners e cerca de 1300 colaboradores distribuídos pelos escritórios de Lisboa, Porto, Luanda e Praia.",+10000,2.3,1.0,5.0,63.0,38.0,Consultoria & Outsourcing IT,34,53,44,46,54,45,62.0,1313 - 1513,08:43,68,155,Full remote,1313,1513,1413.0,523
https://pt.teamlyzer.com/companies/timwe,TIMWETECH,https://www.timwetech.com/,"A TIMWETECH é uma fornecedora global de soluções tecnológicas. Atendemos nossos clientes através de um vasto portfólio organizado em três verticais: Fintech, Digital Services e Managed Software Solutions. A TIMWETECH conta com uma equipe de mais de 600 especialistas, espalhados por 30 escritórios em 5 continentes com sede em Lisboa.",501-1000,1.9,1.0,5.0,62.0,41.0,Software House & Internet,31,33,44,29,42,46,7.0,1706 - 1906,09:01,69,77,Full remote,1706,1906,1806.0,541
https://pt.teamlyzer.com/companies/nos,NOS,http://www.nos.pt,"A Nos é um grupo de comunicações e entretenimento português, resultante da fusão, em 2013, de duas das maiores empresas de comunicações do país: a Zon multimédia e a Optimus comunicações.",1001-5000,1.9,1.0,5.0,78.0,45.0,Telecomunicações & Eletrotécnica,47,33,36,37,30,51,11.0,1500 - 1700,08:21,72,119,Híbrido,1500,1700,1600.0,501
https://pt.teamlyzer.com/companies/kuehne-nagel,Kuehne+Nagel,http://www.kuehne-nagel.com,"A Kuehne+Nagel, uma das empresas líderes mundiais de logística criou recentemente um novo IT Hub em Portugal. O seu principal objectivo é acelerar o desenvolvimento de novos produtos e soluções digitais que vão proporcionar uma experiência única aos seus clientes e tornar toda a sua rede global de serviços de logistica mais resiliente, transparente e sustentável.",+10000,4.1,1.0,5.0,150.0,84.0,Indústria & Serviços,81,71,72,65,70,44,97.0,3284 - 3484,07:52,69,113,Híbrido,3284,3484,3384.0,472
https://pt.teamlyzer.com/companies/unbabel,Unbabel,http://www.unbabel.com,"A Unbabel desenvolveu uma plataforma que traduz automaticamente texto de uma língua para outra. Complementa a componente automática com uma validação de resultados em tempo real que é feita por uma comunidade de editores online, registada no site e que recebe por cada validação realizada.",201-500,2.5,1.0,5.0,61.0,30.0,Software House & Internet,60,54,57,40,55,53,70.0,2453 - 2653,08:00,46,113,Híbrido,2453,2653,2553.0,480
https://pt.teamlyzer.com/companies/vtxrm,VTXRM - Software Factory,http://www.vtxrm.com/,"VTXRM é líder internacional no fornecimento de software e consultoria especializada para o sector financeiro, apoiando os clientes na optimização de processos a nível operacional e empresarial. A sua missão é potenciar o negócio dos clientes estabelecendo parcerias sólidas, fundadas na permanente satisfação das soluções e no rigor dos serviços prestados.",201-500,2.3,1.0,5.0,79.0,40.0,Software House & Internet,59,44,50,43,39,42,61.0,1450 - 1650,08:24,78,136,Híbrido,1450,1650,1550.0,504
https://pt.teamlyzer.com/companies/ghh-services-portugal,HN Services Portugal,https://www.hn-services.com/fr/,Subsidiária portuguesa do grupo HN. Esta é uma empresa de consultoria em sistemas de informação de origem francesa.,501-1000,3.1,1.0,5.0,87.0,42.0,Consultoria & Outsourcing IT,77,63,71,66,59,37,88.0,2003 - 2203,08:03,52,124,Depende do projeto / equipa,2003,2203,2103.0,483
https://pt.teamlyzer.com/companies/tblx,tb.lx,https://tblx.io,"A tb.lx é um digital product studio em Lisboa, que desenvolve software global nas áreas de eMobility, Connectivity, e Customer 360º para todas as marcas da Daimler Truck. Estas soluções melhoram a eficiência, confiabilidade, sustentabilidade, segurança e simplicidade dos veículos para todos os utilizadores. 

A nossa política de privacidade: https://www.tblx.io/privacy-statement 
 

",51-200,3.4,1.0,5.0,130.0,64.0,Software House & Internet,81,71,65,75,72,46,100.0,3100 - 3300,08:00,86,174,Híbrido,3100,3300,3200.0,480
https://pt.teamlyzer.com/companies/closer-consulting,Closer Consulting,http://www.closer.pt,"A Closer é uma consultora de sistemas de informação, nomeadamente em áreas como o mobile, web ou business intelligence.",201-500,2.3,1.0,5.0,59.0,36.0,Consultoria & Outsourcing IT,59,47,42,47,44,33,54.0,1368 - 1568,08:04,28,77,Híbrido,1368,1568,1468.0,484
https://pt.teamlyzer.com/companies/ytech,Ytech,https://www.ytech.io/,Startup tecnológica portuguesa que aposta na retenção de talento para projetos de IT.,11-50,2.5,1.0,5.0,74.0,24.0,Tecnologia da Informação,57,53,49,45,47,33,50.0,1018 - 1218,08:36,57,96,Híbrido,1018,1218,1118.0,516
https://pt.teamlyzer.com/companies/boost-it,Boost-IT,http://boost-it.pt,"A Boost IT é uma empresa de Tecnologias de Informação, muito focada na Inovação, com um cultura forte e centrada nas pessoas. Estamos inseridos num ecossistema empresarial de elevadíssimo sucesso e reconhecimento, tanto em Portugal como no resto do mundo.",201-500,2.7,1.0,5.0,69.0,31.0,Consultoria & Outsourcing IT,64,54,52,59,49,43,76.0,2410 - 2610,07:53,38,108,Depende do projeto / equipa,2410,2610,2510.0,473
https://pt.teamlyzer.com/companies/ey,Ernst & Young (EY),http://www.ey.com/,"A EY é líder global em auditoria, impostos, transações e consultoria. O conhecimento e os serviços de qualidade que oferecemos ajudam a inspirar confiança nos mercados de capitais e em economias de todo o mundo.",+10000,2.6,1.0,5.0,60.0,28.0,Consultoria & Outsourcing IT,46,57,56,52,64,43,92.0,1923 - 2123,08:32,66,230,Híbrido,1923,2123,2023.0,512
https://pt.teamlyzer.com/companies/cocus,COCUS,https://www.cocus.com,"Na COCUS é tudo sobre as pessoas! 
Orgulhamo-nos de prestar serviços e produtos desenvolvidos por grande talento, com a atitude e ambição de trabalhar em soluções inovadoras de TI.
Associamo-nos a líderes mundiais da indústria e procuramos sempre as mentes mais brilhantes para nos divertirmos a trabalhar em desenvolvimento Web e Mobile, Cloud Computing, Data Engineering, Machine Learning e IoT.",51-200,3.3,1.0,5.0,98.0,47.0,Tecnologia da Informação,78,66,59,66,66,48,88.0,2885 - 3085,07:50,77,118,Remote first,2885,3085,2985.0,470
https://pt.teamlyzer.com/companies/cleverti,Cleverti,http://www.cleverti.com,"A Cleverti é uma empresa tecnológica portuguesa focada na prestação de serviços de desenvolvimento, teste e suporte de software através de centros de competência localizados em Portugal. Damos uma resposta especializada, customizada e rápida aos seus projetos de IT, oferecendo serviços, competências e modelos de negócio ajustados aos seus requisitos.",51-200,2.6,1.0,5.0,49.0,29.0,Tecnologia da Informação,65,48,55,57,45,41,73.0,2144 - 2344,07:58,64,62,Full remote,2144,2344,2244.0,478
https://pt.teamlyzer.com/companies/sonae-bit,BIT MC Sonae,https://mc.sonae.pt/,"A BIT é a área de sistemas de informação da MC Sonae,  empresa líder no retalho português. Um grupo de pessoas que vive para o desenvolvimento dos negócios e tecnologia, desenvolvendo ferramentas de gestão e tomada de decisão ágeis e consistentes.",+10000,2.1,1.0,5.0,54.0,31.0,Tecnologia da Informação,47,41,39,44,43,29,42.0,1825 - 2025,08:17,90,126,Híbrido,1825,2025,1925.0,497
https://pt.teamlyzer.com/companies/teleperformance-portugal,Teleperformance Portugal,http://jobs.teleperformance.pt,"A Teleperformance Portugal faz parte do Grupo Teleperformance, líder mundial em Customer Experience Management e shared services para mercados internacionais. Com uma equipa de 10 000 colaboradores de 84 nacionalidades, prestamos serviços em 35 idiomas. Fomos premiados a melhor empresa para trabalhar em Portugal nove vezes, pelo Great Place to Work Institute.",+10000,1.9,1.0,5.0,43.0,29.0,Consultoria & Outsourcing IT,50,34,32,33,30,34,16.0,1061 - 1261,08:05,63,53,Híbrido,1061,1261,1161.0,485
https://pt.teamlyzer.com/companies/truphone,1Global (antiga Truphone),http://www.truphone.com,"O Truphone é um aplicativo que permite que o utilizador faça ligações internacionais através de 3G, 4G e WI-FI para outros utilizadores.",5001-10000,2.1,1.0,5.0,66.0,39.0,Telecomunicações & Eletrotécnica,43,36,54,30,40,45,35.0,2860 - 3060,08:15,52,192,Remote first,2860,3060,2960.0,495
https://pt.teamlyzer.com/companies/tripadvisor,Tripadvisor,https://www.tripadvisor.com/,"Tripadvisor é a maior plataforma mundial de viagens, ajuda centenas de milhões de pessoas todos os meses a tornarem-se melhores viajantes. Com mais de mil milhões de críticas e opiniões de quase 8 milhões de empresas, os viajantes recorrem ao Tripadvisor para encontrar ofertas de alojamento, reservar experiências, reservar mesas em restaurantes e descobrir lugares fantásticos nas proximidades",1001-5000,3.5,1.0,5.0,82.0,28.0,Software House & Internet,80,77,72,72,77,57,100.0,4238 - 4438,08:00,90,219,Remote first,4238,4438,4338.0,480
https://pt.teamlyzer.com/companies/vestas,Vestas,https://www.vestas.com/,"A Vestas é uma empresa dinamarquesa e a maior companhia mundial produtora de turbinas de energia eólica. Dedica-se ao desenvolvimento, manufactura, venda e manutenção de aerogeradores.",+10000,2.3,1.0,5.0,73.0,28.0,Indústria & Serviços,73,38,46,36,38,41,56.0,2019 - 2219,07:26,41,99,Híbrido,2019,2219,2119.0,446
https://pt.teamlyzer.com/companies/banco-caixa-geral-de-depositos,Banco Caixa Geral de Depósitos,http://www.cgd.pt,"A Caixa Geral de Depósitos é o segundo maior Banco em Portugal, detido pelo Governo da República Portuguesa. A CGD opera em Portugal, bem como serviços financeiros especializados, banca de investimento e seguros. Internacionalmente, o Grupo está focado no crescimento da sua posição, particularmente na China, no Brasil e em África.",5001-10000,2.3,1.0,5.0,54.0,36.0,Banca & Serviços Financeiros,68,38,47,43,35,38,50.0,1691 - 1891,07:34,78,165,Escritório,1691,1891,1791.0,454
https://pt.teamlyzer.com/companies/turbine-kreuzberg,Turbine Kreuzberg,https://turbinekreuzberg.com/en,"Turbine Kreuzberg é uma empresa de software. Fundada em Berlim, conta com 120 engenheiros e peritos técnicos que desenvolvem e operam plataformas comerciais e aplicações empresariais. Apoiam as empresas a moldar as estratégias tecnológicas certas para os seus negócios e a pô-las em prática. 

Para além de Berlim, as suas equipas trabalham em escritórios em Faro (PT), Bishkek (KGZ) e remotamente.",51-200,4.2,1.0,5.0,80.0,38.0,Tecnologia da Informação,81,74,75,76,69,58,100.0,2835 - 3035,07:42,91,175,Escolha do trabalhador,2835,3035,2935.0,462
